transaction_id,customer_id,amount,currency,payment_method,payment_status,failure_reason,gateway_status,previous_failures,previous_successes,customer_tenure_days,retry_count,timestamp,recoverable,expected_action,actual_recovery,recovered_amount
TXN-00695,CUST-0087,75000,INR,credit_card,failed,gateway_timeout,operational,0,8,290,0,2026-01-19T21:27:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00696,CUST-0314,15000,INR,debit_card,failed,expired_card,operational,0,4,205,3,2026-01-29T18:31:00,False,STOP,False,0
TXN-00697,CUST-0362,2500,INR,credit_card,failed,gateway_timeout,operational,0,5,1897,0,2026-01-05T01:21:00,True,RETRY_PAYMENT,True,2500
TXN-00698,CUST-0211,30000,INR,net_banking,failed,insufficient_funds,operational,5,8,1072,0,2026-01-21T11:58:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00699,CUST-0179,2500,INR,credit_card,failed,gateway_timeout,operational,4,2,1285,2,2026-01-14T16:59:00,True,RETRY_PAYMENT,True,2500
TXN-00700,CUST-0260,7500,INR,credit_card,failed,gateway_timeout,down,4,11,1767,4,2026-01-25T13:31:00,False,STOP,False,0
TXN-00701,CUST-0082,2500,INR,debit_card,failed,invalid_payment_method,operational,1,15,1019,0,2026-01-09T00:35:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00702,CUST-0413,15000,INR,credit_card,failed,temporary_gateway_failure,operational,3,8,685,0,2026-01-29T01:43:00,True,RETRY_PAYMENT,False,0
TXN-00703,CUST-0037,7500,INR,credit_card,failed,temporary_gateway_failure,degraded,0,15,1055,0,2026-01-06T06:46:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00704,CUST-0167,30000,INR,net_banking,failed,invalid_payment_method,operational,1,10,472,0,2026-01-06T00:17:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00705,CUST-0249,2500,INR,net_banking,failed,gateway_timeout,operational,1,2,965,0,2026-01-27T15:04:00,True,RETRY_PAYMENT,True,2500
TXN-00706,CUST-0500,2500,INR,net_banking,failed,gateway_timeout,operational,3,6,1295,0,2026-01-17T07:40:00,True,RETRY_PAYMENT,True,2500
TXN-00707,CUST-0390,2500,INR,credit_card,failed,temporary_gateway_failure,operational,3,14,857,0,2026-01-08T18:59:00,True,RETRY_PAYMENT,True,2500
TXN-00708,CUST-0438,30000,INR,debit_card,failed,expired_card,operational,4,5,1184,1,2026-01-26T03:45:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00709,CUST-0374,2500,INR,net_banking,failed,insufficient_funds,operational,3,14,572,0,2026-01-01T15:50:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00710,CUST-0460,2500,INR,debit_card,failed,gateway_timeout,operational,4,4,1872,1,2026-01-27T02:38:00,True,RETRY_PAYMENT,True,2500
TXN-00711,CUST-0415,150000,INR,net_banking,failed,temporary_gateway_failure,operational,3,16,808,1,2026-01-22T19:29:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00712,CUST-0068,15000,INR,net_banking,failed,temporary_gateway_failure,operational,0,13,1946,0,2026-01-10T22:07:00,True,RETRY_PAYMENT,True,15000
TXN-00713,CUST-0383,2500,INR,credit_card,failed,temporary_gateway_failure,operational,5,14,1758,0,2026-01-26T23:00:00,True,RETRY_PAYMENT,True,2500
TXN-00714,CUST-0001,150000,INR,debit_card,failed,insufficient_funds,operational,2,20,951,0,2026-01-29T19:50:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00715,CUST-0358,30000,INR,net_banking,failed,temporary_gateway_failure,operational,0,9,873,0,2026-01-13T06:40:00,True,RETRY_PAYMENT,False,0
TXN-00716,CUST-0455,7500,INR,credit_card,failed,gateway_timeout,operational,0,16,1937,0,2026-01-17T13:34:00,True,RETRY_PAYMENT,True,7500
TXN-00717,CUST-0071,2500,INR,credit_card,failed,insufficient_funds,operational,4,2,1149,0,2026-01-10T07:36:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00718,CUST-0165,150000,INR,credit_card,failed,gateway_timeout,operational,4,6,1543,2,2026-01-11T06:14:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00719,CUST-0270,2500,INR,net_banking,failed,card_declined,operational,2,14,996,0,2026-01-23T19:43:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00720,CUST-0045,30000,INR,upi,failed,insufficient_funds,operational,5,2,386,0,2026-01-21T20:07:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00721,CUST-0255,500,INR,upi,failed,gateway_timeout,degraded,1,8,230,0,2026-01-07T17:36:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00722,CUST-0216,500,INR,credit_card,failed,gateway_timeout,operational,4,4,971,4,2026-01-16T18:41:00,False,STOP,False,0
TXN-00723,CUST-0211,2500,INR,credit_card,failed,invalid_payment_method,operational,1,16,1321,0,2026-01-16T06:52:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00724,CUST-0156,7500,INR,upi,failed,invalid_payment_method,operational,4,17,912,1,2026-01-21T20:15:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00725,CUST-0076,7500,INR,debit_card,failed,card_declined,operational,2,9,1577,0,2026-01-03T03:41:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00726,CUST-0430,2500,INR,debit_card,failed,insufficient_funds,operational,4,9,374,0,2026-01-08T23:32:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00727,CUST-0134,15000,INR,debit_card,failed,invalid_payment_method,operational,2,18,260,0,2026-01-21T01:34:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00728,CUST-0500,2500,INR,credit_card,failed,gateway_timeout,operational,1,11,919,4,2026-01-25T13:40:00,False,STOP,False,0
TXN-00729,CUST-0476,500,INR,credit_card,failed,card_declined,degraded,3,4,1942,0,2026-01-21T20:18:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00730,CUST-0410,2500,INR,upi,failed,temporary_gateway_failure,operational,2,18,1366,0,2026-01-07T16:39:00,True,RETRY_PAYMENT,True,2500
TXN-00731,CUST-0060,75000,INR,upi,failed,insufficient_funds,operational,0,4,1389,2,2026-01-26T01:47:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00732,CUST-0299,2500,INR,debit_card,failed,insufficient_funds,operational,0,19,1314,0,2026-01-09T21:09:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00733,CUST-0202,7500,INR,debit_card,failed,card_declined,operational,3,2,1999,1,2026-01-24T07:00:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00734,CUST-0191,500,INR,credit_card,failed,card_declined,degraded,1,13,758,0,2026-01-18T13:44:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00735,CUST-0380,500,INR,upi,failed,card_declined,operational,4,2,442,0,2026-01-21T05:12:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00736,CUST-0307,150000,INR,upi,failed,insufficient_funds,operational,3,13,286,2,2026-01-27T17:21:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00737,CUST-0388,500,INR,upi,failed,gateway_timeout,operational,2,2,1912,3,2026-01-27T21:10:00,False,STOP,False,0
TXN-00738,CUST-0387,2500,INR,net_banking,failed,temporary_gateway_failure,operational,1,17,947,0,2026-01-26T20:18:00,True,RETRY_PAYMENT,False,0
TXN-00739,CUST-0287,500,INR,upi,failed,insufficient_funds,operational,2,18,623,0,2026-01-23T11:41:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00740,CUST-0242,15000,INR,credit_card,failed,gateway_timeout,operational,2,20,1709,0,2026-01-29T23:17:00,True,RETRY_PAYMENT,True,15000
TXN-00741,CUST-0392,15000,INR,net_banking,failed,card_declined,operational,5,7,59,3,2026-01-06T10:22:00,False,STOP,False,0
TXN-00742,CUST-0499,2500,INR,upi,failed,temporary_gateway_failure,operational,2,20,1405,1,2026-01-22T15:57:00,True,RETRY_PAYMENT,True,2500
TXN-00743,CUST-0450,500,INR,credit_card,failed,expired_card,operational,0,4,655,0,2026-01-21T23:34:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00744,CUST-0150,15000,INR,debit_card,failed,card_declined,operational,5,11,100,0,2026-01-14T04:36:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00745,CUST-0279,7500,INR,debit_card,failed,temporary_gateway_failure,operational,0,19,1542,0,2026-01-08T14:33:00,True,RETRY_PAYMENT,True,7500
TXN-00746,CUST-0181,2500,INR,upi,failed,invalid_payment_method,operational,2,3,1095,1,2026-01-27T09:33:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00747,CUST-0053,30000,INR,debit_card,failed,temporary_gateway_failure,operational,3,13,697,0,2026-01-08T10:04:00,True,RETRY_PAYMENT,True,30000
TXN-00748,CUST-0246,7500,INR,credit_card,failed,gateway_timeout,operational,0,4,1892,3,2026-01-01T18:58:00,False,STOP,False,0
TXN-00749,CUST-0089,2500,INR,upi,failed,invalid_payment_method,operational,4,16,1564,0,2026-01-16T13:36:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00750,CUST-0108,15000,INR,credit_card,failed,temporary_gateway_failure,operational,1,7,630,3,2026-01-06T16:54:00,False,STOP,False,0
TXN-00751,CUST-0388,500,INR,net_banking,failed,temporary_gateway_failure,operational,0,0,1587,2,2026-01-23T00:56:00,True,RETRY_PAYMENT,True,500
TXN-00752,CUST-0387,500,INR,credit_card,failed,temporary_gateway_failure,operational,0,2,618,3,2026-01-01T11:13:00,False,STOP,False,0
TXN-00753,CUST-0075,500,INR,debit_card,failed,temporary_gateway_failure,operational,5,11,60,0,2026-01-05T03:09:00,True,RETRY_PAYMENT,False,0
TXN-00754,CUST-0292,75000,INR,upi,failed,expired_card,operational,5,19,496,3,2026-01-23T23:29:00,False,STOP,False,0
TXN-00755,CUST-0003,500,INR,credit_card,failed,expired_card,operational,2,5,1847,2,2026-01-25T10:41:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00756,CUST-0095,150000,INR,debit_card,failed,temporary_gateway_failure,degraded,3,11,1430,3,2026-01-27T19:45:00,False,STOP,False,0
TXN-00757,CUST-0209,2500,INR,debit_card,failed,temporary_gateway_failure,operational,3,6,1054,5,2026-01-11T08:32:00,False,STOP,False,0
TXN-00758,CUST-0286,500,INR,credit_card,failed,card_declined,operational,3,11,1444,1,2026-01-14T02:52:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00759,CUST-0352,15000,INR,upi,failed,temporary_gateway_failure,operational,3,19,1508,0,2026-01-15T04:47:00,True,RETRY_PAYMENT,False,0
TXN-00760,CUST-0481,2500,INR,net_banking,failed,expired_card,operational,1,2,1833,3,2026-01-22T15:33:00,False,STOP,False,0
TXN-00761,CUST-0338,15000,INR,credit_card,failed,gateway_timeout,down,0,12,898,1,2026-01-24T18:53:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00762,CUST-0500,15000,INR,debit_card,failed,temporary_gateway_failure,operational,0,5,133,1,2026-01-17T13:16:00,True,RETRY_PAYMENT,True,15000
TXN-00763,CUST-0304,2500,INR,credit_card,failed,insufficient_funds,operational,3,8,1567,0,2026-01-27T11:36:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00764,CUST-0076,2500,INR,net_banking,failed,invalid_payment_method,operational,3,15,1048,1,2026-01-13T16:37:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00765,CUST-0378,15000,INR,credit_card,failed,temporary_gateway_failure,operational,5,4,61,1,2026-01-05T12:47:00,True,RETRY_PAYMENT,True,15000
TXN-00766,CUST-0319,500,INR,credit_card,failed,invalid_payment_method,degraded,5,10,313,0,2026-01-14T18:41:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00767,CUST-0134,7500,INR,net_banking,failed,temporary_gateway_failure,operational,5,15,1005,0,2026-01-23T23:22:00,True,RETRY_PAYMENT,True,7500
TXN-00768,CUST-0162,30000,INR,credit_card,failed,expired_card,degraded,3,3,786,0,2026-01-21T11:38:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00769,CUST-0252,30000,INR,net_banking,failed,insufficient_funds,operational,5,9,1812,0,2026-01-08T11:17:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00770,CUST-0351,2500,INR,net_banking,failed,card_declined,operational,5,15,1352,0,2026-01-26T04:52:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00771,CUST-0303,7500,INR,net_banking,failed,insufficient_funds,operational,0,12,540,0,2026-01-23T12:20:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00772,CUST-0066,150000,INR,upi,failed,expired_card,operational,0,0,1210,0,2026-01-03T01:16:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00773,CUST-0183,30000,INR,credit_card,failed,card_declined,operational,3,3,877,1,2026-01-16T16:59:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00774,CUST-0445,2500,INR,debit_card,failed,temporary_gateway_failure,operational,4,2,1865,1,2026-01-03T23:32:00,True,RETRY_PAYMENT,True,2500
TXN-00775,CUST-0137,2500,INR,upi,failed,temporary_gateway_failure,operational,3,18,1055,1,2026-01-20T04:01:00,True,RETRY_PAYMENT,True,2500
TXN-00776,CUST-0052,7500,INR,upi,failed,temporary_gateway_failure,operational,4,3,1656,0,2026-01-23T05:25:00,True,RETRY_PAYMENT,True,7500
TXN-00777,CUST-0434,2500,INR,upi,failed,insufficient_funds,operational,3,6,1018,0,2026-01-29T22:04:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00778,CUST-0320,150000,INR,debit_card,failed,temporary_gateway_failure,operational,4,12,1648,0,2026-01-11T06:43:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00779,CUST-0108,15000,INR,credit_card,failed,temporary_gateway_failure,operational,4,16,974,0,2026-01-20T10:30:00,True,RETRY_PAYMENT,True,15000
TXN-00780,CUST-0320,500,INR,upi,failed,card_declined,operational,1,13,824,1,2026-01-12T10:26:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00781,CUST-0110,7500,INR,debit_card,failed,invalid_payment_method,operational,4,5,1182,1,2026-01-23T17:15:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00782,CUST-0373,15000,INR,net_banking,failed,invalid_payment_method,operational,4,13,1915,1,2026-01-26T18:21:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00783,CUST-0211,7500,INR,debit_card,failed,expired_card,operational,1,9,1729,0,2026-01-20T19:33:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00784,CUST-0352,2500,INR,debit_card,failed,temporary_gateway_failure,operational,2,20,329,0,2026-01-12T16:06:00,True,RETRY_PAYMENT,True,2500
TXN-00785,CUST-0224,2500,INR,debit_card,failed,temporary_gateway_failure,operational,2,14,995,0,2026-01-26T11:28:00,True,RETRY_PAYMENT,True,2500
TXN-00786,CUST-0437,75000,INR,debit_card,failed,gateway_timeout,operational,2,17,361,0,2026-01-30T07:44:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00787,CUST-0444,500,INR,net_banking,failed,invalid_payment_method,operational,0,10,1233,0,2026-01-14T13:28:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00788,CUST-0293,500,INR,upi,failed,insufficient_funds,operational,3,4,484,3,2026-01-06T02:15:00,False,STOP,False,0
TXN-00789,CUST-0169,15000,INR,upi,failed,temporary_gateway_failure,operational,4,3,1584,0,2026-01-15T06:19:00,True,RETRY_PAYMENT,False,0
TXN-00790,CUST-0226,15000,INR,debit_card,failed,invalid_payment_method,degraded,0,5,439,0,2026-01-13T11:52:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00791,CUST-0244,2500,INR,credit_card,failed,expired_card,operational,0,10,1118,0,2026-01-20T06:52:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00792,CUST-0018,15000,INR,debit_card,failed,card_declined,operational,2,0,1322,2,2026-01-28T13:42:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00793,CUST-0159,30000,INR,credit_card,failed,invalid_payment_method,operational,1,8,1132,2,2026-01-18T12:11:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00794,CUST-0199,7500,INR,upi,failed,invalid_payment_method,degraded,4,7,1757,1,2026-01-21T03:13:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00795,CUST-0469,500,INR,upi,failed,insufficient_funds,operational,1,9,431,4,2026-01-08T07:00:00,False,STOP,False,0
TXN-00796,CUST-0475,2500,INR,net_banking,failed,card_declined,operational,0,15,965,0,2026-01-19T19:03:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00797,CUST-0181,30000,INR,net_banking,failed,invalid_payment_method,operational,1,8,1037,2,2026-01-04T00:29:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00798,CUST-0323,2500,INR,upi,failed,invalid_payment_method,operational,0,20,1314,0,2026-01-09T08:41:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00799,CUST-0057,2500,INR,debit_card,failed,invalid_payment_method,operational,2,10,1180,0,2026-01-04T17:49:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00800,CUST-0134,500,INR,debit_card,failed,expired_card,operational,2,14,980,1,2026-01-07T01:49:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00801,CUST-0449,500,INR,upi,failed,expired_card,operational,3,11,373,0,2026-01-18T21:48:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00802,CUST-0118,2500,INR,debit_card,failed,expired_card,operational,4,20,1254,0,2026-01-29T12:26:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00803,CUST-0308,75000,INR,debit_card,failed,insufficient_funds,operational,0,12,1266,3,2026-01-20T12:28:00,False,STOP,False,0
TXN-00804,CUST-0424,2500,INR,upi,failed,temporary_gateway_failure,operational,0,16,892,1,2026-01-21T15:34:00,True,RETRY_PAYMENT,True,2500
TXN-00805,CUST-0196,500,INR,debit_card,failed,invalid_payment_method,operational,2,9,1529,3,2026-01-23T11:45:00,False,STOP,False,0
TXN-00806,CUST-0210,500,INR,debit_card,failed,gateway_timeout,down,5,6,857,0,2026-01-09T05:00:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00807,CUST-0351,15000,INR,upi,failed,temporary_gateway_failure,degraded,3,7,758,0,2026-01-27T12:41:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00808,CUST-0366,7500,INR,credit_card,failed,temporary_gateway_failure,operational,5,12,1407,3,2026-01-10T15:47:00,False,STOP,False,0
TXN-00809,CUST-0242,2500,INR,upi,failed,insufficient_funds,operational,0,10,1907,1,2026-01-11T16:30:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00810,CUST-0068,75000,INR,credit_card,failed,expired_card,operational,3,9,809,1,2026-01-17T21:07:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00811,CUST-0450,75000,INR,credit_card,failed,expired_card,operational,4,15,1906,0,2026-01-16T10:28:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00812,CUST-0066,7500,INR,upi,failed,temporary_gateway_failure,operational,2,3,642,0,2026-01-03T00:14:00,True,RETRY_PAYMENT,True,7500
TXN-00813,CUST-0265,150000,INR,upi,failed,card_declined,degraded,2,19,1699,0,2026-01-13T00:05:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00814,CUST-0326,2500,INR,upi,failed,gateway_timeout,operational,1,17,1748,1,2026-01-30T22:04:00,True,RETRY_PAYMENT,False,0
TXN-00815,CUST-0224,500,INR,credit_card,failed,gateway_timeout,operational,2,5,1446,0,2026-01-22T06:14:00,True,RETRY_PAYMENT,True,500
TXN-00816,CUST-0058,30000,INR,credit_card,failed,insufficient_funds,operational,4,15,938,5,2026-01-23T10:28:00,False,STOP,False,0
TXN-00817,CUST-0384,30000,INR,credit_card,failed,gateway_timeout,operational,2,5,1710,0,2026-01-08T15:49:00,True,RETRY_PAYMENT,True,30000
TXN-00818,CUST-0472,2500,INR,debit_card,failed,invalid_payment_method,operational,4,18,370,4,2026-01-19T22:50:00,False,STOP,False,0
TXN-00819,CUST-0303,500,INR,credit_card,failed,insufficient_funds,operational,5,3,808,0,2026-01-18T00:01:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00820,CUST-0490,75000,INR,upi,failed,temporary_gateway_failure,operational,5,15,930,0,2026-01-29T14:19:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00821,CUST-0067,2500,INR,credit_card,failed,invalid_payment_method,operational,4,14,666,0,2026-01-26T21:40:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00822,CUST-0196,2500,INR,upi,failed,temporary_gateway_failure,operational,0,17,1950,0,2026-01-28T09:51:00,True,RETRY_PAYMENT,True,2500
TXN-00823,CUST-0146,2500,INR,net_banking,failed,gateway_timeout,operational,1,12,1597,3,2026-01-19T07:31:00,False,STOP,False,0
TXN-00824,CUST-0068,7500,INR,debit_card,failed,invalid_payment_method,operational,3,9,1851,1,2026-01-28T11:11:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00825,CUST-0308,2500,INR,upi,failed,temporary_gateway_failure,operational,3,15,550,1,2026-01-26T15:00:00,True,RETRY_PAYMENT,True,2500
TXN-00826,CUST-0347,15000,INR,debit_card,failed,card_declined,operational,0,16,700,0,2026-01-22T02:17:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00827,CUST-0240,2500,INR,debit_card,failed,invalid_payment_method,degraded,5,16,172,1,2026-01-14T05:31:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00828,CUST-0152,2500,INR,upi,failed,insufficient_funds,operational,2,7,1072,0,2026-01-20T11:11:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00829,CUST-0238,7500,INR,credit_card,failed,expired_card,degraded,4,13,846,1,2026-01-05T07:12:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00830,CUST-0092,15000,INR,upi,failed,expired_card,operational,4,0,234,1,2026-01-22T01:35:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00831,CUST-0388,15000,INR,credit_card,failed,insufficient_funds,operational,2,10,1203,3,2026-01-21T16:58:00,False,STOP,False,0
TXN-00832,CUST-0383,15000,INR,upi,failed,expired_card,operational,1,6,380,3,2026-01-04T13:26:00,False,STOP,False,0
TXN-00833,CUST-0336,150000,INR,credit_card,failed,card_declined,operational,3,3,28,0,2026-01-08T19:34:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00834,CUST-0417,7500,INR,net_banking,failed,invalid_payment_method,operational,4,15,621,4,2026-01-29T03:33:00,False,STOP,False,0
TXN-00835,CUST-0418,150000,INR,net_banking,failed,card_declined,operational,1,0,391,0,2026-01-06T02:14:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00836,CUST-0440,500,INR,credit_card,failed,gateway_timeout,operational,5,7,893,1,2026-01-29T11:49:00,True,RETRY_PAYMENT,False,0
TXN-00837,CUST-0379,500,INR,net_banking,failed,card_declined,operational,0,5,1849,0,2026-01-07T22:29:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00838,CUST-0425,15000,INR,net_banking,failed,insufficient_funds,operational,1,6,604,0,2026-01-26T21:58:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00839,CUST-0378,30000,INR,upi,failed,temporary_gateway_failure,operational,5,13,852,1,2026-01-23T13:26:00,True,RETRY_PAYMENT,True,30000
TXN-00840,CUST-0119,15000,INR,credit_card,failed,card_declined,operational,4,19,1916,1,2026-01-23T04:55:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00841,CUST-0214,15000,INR,credit_card,failed,expired_card,operational,0,8,1829,0,2026-01-30T12:07:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00842,CUST-0148,30000,INR,net_banking,failed,temporary_gateway_failure,operational,3,13,43,1,2026-01-08T08:13:00,True,RETRY_PAYMENT,True,30000
TXN-00843,CUST-0437,7500,INR,debit_card,failed,insufficient_funds,operational,5,10,1888,1,2026-01-28T09:39:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00844,CUST-0427,30000,INR,net_banking,failed,invalid_payment_method,operational,5,12,1966,0,2026-01-19T23:19:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00845,CUST-0354,75000,INR,upi,failed,invalid_payment_method,operational,1,19,425,2,2026-01-13T20:31:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00846,CUST-0483,15000,INR,net_banking,failed,invalid_payment_method,operational,4,15,207,0,2026-01-19T22:21:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00847,CUST-0183,150000,INR,debit_card,failed,card_declined,operational,0,11,1805,0,2026-01-12T20:52:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00848,CUST-0288,15000,INR,credit_card,failed,gateway_timeout,operational,0,19,465,0,2026-01-06T11:49:00,True,RETRY_PAYMENT,True,15000
TXN-00849,CUST-0437,2500,INR,upi,failed,card_declined,operational,4,8,1836,2,2026-01-07T21:07:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00850,CUST-0500,15000,INR,credit_card,failed,expired_card,operational,3,14,1972,3,2026-01-06T01:09:00,False,STOP,False,0
TXN-00851,CUST-0446,500,INR,credit_card,failed,expired_card,operational,0,5,1291,0,2026-01-06T08:57:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00852,CUST-0079,2500,INR,debit_card,failed,card_declined,operational,4,15,1501,2,2026-01-05T12:27:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00853,CUST-0175,7500,INR,debit_card,failed,card_declined,operational,3,0,503,0,2026-01-22T13:22:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00854,CUST-0078,2500,INR,credit_card,failed,gateway_timeout,operational,3,11,1290,2,2026-01-12T04:05:00,True,RETRY_PAYMENT,False,0
TXN-00855,CUST-0407,7500,INR,debit_card,failed,gateway_timeout,operational,3,14,1950,0,2026-01-24T11:46:00,True,RETRY_PAYMENT,True,7500
TXN-00856,CUST-0162,75000,INR,debit_card,failed,insufficient_funds,operational,4,2,174,2,2026-01-16T09:31:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00857,CUST-0030,2500,INR,net_banking,failed,gateway_timeout,operational,5,20,310,2,2026-01-27T03:34:00,True,RETRY_PAYMENT,False,0
TXN-00858,CUST-0370,150000,INR,upi,failed,invalid_payment_method,operational,5,17,1790,3,2026-01-14T20:24:00,False,STOP,False,0
TXN-00859,CUST-0229,15000,INR,credit_card,failed,card_declined,operational,4,4,1435,3,2026-01-19T09:12:00,False,STOP,False,0
TXN-00860,CUST-0452,7500,INR,net_banking,failed,expired_card,operational,5,12,1589,3,2026-01-09T23:29:00,False,STOP,False,0
TXN-00861,CUST-0110,2500,INR,upi,failed,temporary_gateway_failure,operational,1,16,1108,2,2026-01-13T22:07:00,True,RETRY_PAYMENT,True,2500
TXN-00862,CUST-0124,7500,INR,upi,failed,expired_card,operational,0,17,1214,0,2026-01-12T18:33:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00863,CUST-0260,30000,INR,net_banking,failed,card_declined,down,0,11,532,0,2026-01-29T12:50:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00864,CUST-0413,2500,INR,credit_card,failed,temporary_gateway_failure,operational,0,14,695,1,2026-01-11T17:52:00,True,RETRY_PAYMENT,True,2500
TXN-00865,CUST-0366,7500,INR,debit_card,failed,invalid_payment_method,operational,5,18,1378,0,2026-01-07T08:53:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00866,CUST-0076,2500,INR,debit_card,failed,invalid_payment_method,operational,1,11,931,1,2026-01-05T11:01:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00867,CUST-0040,15000,INR,credit_card,failed,insufficient_funds,operational,1,15,440,0,2026-01-21T07:19:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00868,CUST-0326,2500,INR,net_banking,failed,expired_card,operational,3,8,1197,1,2026-01-23T16:51:00,False,ESCALATE_TO_HUMAN,False,0
TXN-00869,CUST-0249,2500,INR,net_banking,failed,insufficient_funds,operational,1,4,1036,0,2026-01-06T18:51:00,False,ESCALATE_TO_HUMAN,False,0
